0.799341 0.000000 -15.986811 -13.986811 -9.966211 0.000000 -20.000000 -59.939833
0.806180 0.000000 -16.123599 -14.123599 -10.103000 0.000000 -20.000000 -60.350199
0.812913 0.000000 -16.258267 -14.258267 -10.237667 0.000000 -20.000000 -60.754201
0.819544 0.000000 -16.390879 -14.390879 -10.370279 0.000000 -20.000000 -61.152036
0.826075 0.000000 -16.521496 -14.521496 -10.500896 0.000000 -20.000000 -61.543888
0.832509 0.000000 -16.650178 -14.650178 -10.629578 0.000000 -20.000000 -61.929935
0.838849 0.000000 -16.776982 -14.776982 -10.756382 0.000000 -20.000000 -62.310346
0.845098 0.000000 -16.901961 -14.901961 -10.881361 0.000000 -20.000000 -62.685282
0.851258 0.000000 -17.025167 -15.025167 -11.004567 0.000000 -20.000000 -63.054901
0.857332 0.000000 -17.146650 -15.146650 -11.126050 0.000000 -20.000000 -63.419350
0.863323 0.000000 -17.266457 -15.266457 -11.245857 0.000000 -20.000000 -63.778772
0.869232 0.000000 -17.384634 -15.384634 -11.364034 0.000000 -20.000000 -64.133303
0.875061 0.000000 -17.501225 -15.501225 -11.480625 0.000000 -20.000000 -64.483076
0.880814 0.000000 -17.616272 -15.616272 -11.595672 0.000000 -20.000000 -64.828216
0.886491 0.000000 -17.729815 -15.729815 -11.709215 0.000000 -20.000000 -65.168844
0.892095 0.000000 -17.841892 -15.841892 -11.821292 0.000000 -20.000000 -65.505076
0.897627 0.000000 -17.952542 -15.952542 -11.931942 0.000000 -20.000000 -65.837026
0.903090 0.000000 -18.061800 -16.061800 -12.041200 0.000000 -20.000000 -66.164799
0.908485 0.000000 -18.169700 -16.169700 -12.149100 0.000000 -20.000000 -66.488501
0.913814 0.000000 -18.276277 -16.276277 -12.255677 0.000000 -20.000000 -66.808231
0.919078 0.000000 -18.381562 -16.381562 -12.360962 0.000000 -20.000000 -67.124086
0.924279 0.000000 -18.485586 -16.485586 -12.464986 0.000000 -20.000000 -67.436157
0.929419 0.000000 -18.588379 -16.588379 -12.567779 0.000000 -20.000000 -67.744536
0.934498 0.000000 -18.689969 -16.689969 -12.669369 0.000000 -20.000000 -68.049307
0.939519 0.000000 -18.790385 -16.790385 -12.769785 0.000000 -20.000000 -68.350555
0.944483 0.000000 -18.889653 -16.889653 -12.869054 0.000000 -20.000000 -68.648360
0.949390 0.000000 -18.987800 -16.987800 -12.967200 0.000000 -20.000000 -68.942800
0.954243 0.000000 -19.084850 -17.084850 -13.064250 0.000000 -20.000000 -69.233951
0.959041 0.000000 -19.180828 -17.180828 -13.160228 0.000000 -20.000000 -69.521884
0.963788 0.000000 -19.275757 -17.275757 -13.255157 0.000000 -20.000000 -69.806670
0.968483 0.000000 -19.369659 -17.369659 -13.349059 0.000000 -20.000000 -70.088377
0.973128 0.000000 -19.462557 -17.462557 -13.441957 0.000000 -20.000000 -70.367071
0.977724 0.000000 -19.554472 -17.554472 -13.533872 0.000000 -20.000000 -70.642816
0.982271 0.000000 -19.645425 -17.645425 -13.624825 0.000000 -20.000000 -70.915674
0.986772 0.000000 -19.735435 -17.735435 -13.714835 0.000000 -20.000000 -71.185704
0.991226 0.000000 -19.824522 -17.824522 -13.803922 0.000000 -20.000000 -71.452965
0.995635 0.000000 -19.912704 -17.912704 -13.892104 0.000000 -20.000000 -71.717512
1.000000 0.000000 -20.000000 -18.000000 -13.979400 0.000000 -20.000000 -71.979400
1.004321 0.086427 -20.086427 -18.086427 -14.065828 0.000000 -20.000000 -72.152255
1.008600 0.172003 -20.172003 -18.172003 -14.151404 0.000000 -20.000000 -72.323407
1.012837 0.256744 -20.256744 -18.256744 -14.236145 0.000000 -20.000000 -72.492889
1.017033 0.340667 -20.340667 -18.340667 -14.320067 0.000000 -20.000000 -72.660734
1.021189 0.423786 -20.423786 -18.423786 -14.403186 0.000000 -20.000000 -72.826972
1.025306 0.506117 -20.506117 -18.506117 -14.485517 0.000000 -20.000000 -72.991635
1.029384 0.587676 -20.587676 -18.587676 -14.567076 0.000000 -20.000000 -73.154751
1.033424 0.668475 -20.668475 -18.668475 -14.647875 0.000000 -20.000000 -73.316350
1.037426 0.748530 -20.748530 -18.748530 -14.727930 0.000000 -20.000000 -73.476460
1.041393 0.827854 -20.827854 -18.827854 -14.807254 0.000000 -20.000000 -73.635107
1.045323 0.906460 -20.906460 -18.906460 -14.885860 0.000000 -20.000000 -73.792319
1.049218 0.984360 -20.984360 -18.984360 -14.963761 0.000000 -20.000000 -73.948121
1.053078 1.061569 -21.061569 -19.061569 -15.040969 0.000000 -20.000000 -74.102538
1.056905 1.138097 -21.138097 -19.138097 -15.117497 0.000000 -20.000000 -74.255594
1.060698 1.213957 -21.213957 -19.213957 -15.193357 0.000000 -20.000000 -74.407314
1.064458 1.289160 -21.289160 -19.289160 -15.268560 0.000000 -20.000000 -74.557720
1.068186 1.363717 -21.363717 -19.363717 -15.343117 0.000000 -20.000000 -74.706835
1.071882 1.437640 -21.437640 -19.437640 -15.417040 0.000000 -20.000000 -74.854680
1.075547 1.510939 -21.510939 -19.510939 -15.490339 0.000000 -20.000000 -75.001279
1.079181 1.583625 -21.583625 -19.583625 -15.563025 0.000000 -20.000000 -75.146650
1.082785 1.655707 -21.655707 -19.655707 -15.635107 0.000000 -20.000000 -75.290815
1.086360 1.727197 -21.727197 -19.727197 -15.706597 0.000000 -20.000000 -75.433793
1.089905 1.798102 -21.798102 -19.798102 -15.777502 0.000000 -20.000000 -75.575605
1.093422 1.868434 -21.868434 -19.868434 -15.847834 0.000000 -20.000000 -75.716267
1.096910 1.938200 -21.938200 -19.938200 -15.917600 0.000000 -20.000000 -75.855801
1.100371 2.007411 -22.007411 -20.007411 -15.986811 0.000000 -20.000000 -75.994222
1.103804 2.076074 -22.076074 -20.076074 -16.055475 0.000000 -20.000000 -76.131549
1.107210 2.144199 -22.144199 -20.144199 -16.123599 0.000000 -20.000000 -76.267799
1.110590 2.211794 -22.211794 -20.211794 -16.191194 0.000000 -20.000000 -76.402988
1.113943 2.278867 -22.278867 -20.278867 -16.258267 0.000000 -20.000000 -76.537134
1.117271 2.345426 -22.345426 -20.345426 -16.324826 0.000000 -20.000000 -76.670252
1.120574 2.411479 -22.411479 -20.411479 -16.390879 0.000000 -20.000000 -76.802357
