0.000000e+00 6.020600e+00 4.997549e+00 4.341066e-01
1.000000e+01 6.020057e+00 4.997163e+00 4.343346e-01
2.000000e+01 6.018429e+00 4.996005e+00 4.350186e-01
3.000000e+01 6.015716e+00 4.994076e+00 4.361586e-01
4.000000e+01 6.011920e+00 4.991375e+00 4.377550e-01
5.000000e+01 6.007043e+00 4.987904e+00 4.398079e-01
6.000000e+01 6.001086e+00 4.983663e+00 4.423176e-01
7.000000e+01 5.994055e+00 4.978654e+00 4.452846e-01
8.000000e+01 5.985950e+00 4.972878e+00 4.487093e-01
9.000000e+01 5.976778e+00 4.966336e+00 4.525922e-01
1.000000e+02 5.966542e+00 4.959031e+00 4.569341e-01
1.100000e+02 5.955248e+00 4.950964e+00 4.617354e-01
1.200000e+02 5.942901e+00 4.942137e+00 4.669971e-01
1.300000e+02 5.929507e+00 4.932553e+00 4.727200e-01
1.400000e+02 5.915073e+00 4.922213e+00 4.789049e-01
1.500000e+02 5.899606e+00 4.911122e+00 4.855528e-01
1.600000e+02 5.883114e+00 4.899281e+00 4.926648e-01
1.700000e+02 5.865603e+00 4.886694e+00 5.002421e-01
1.800000e+02 5.847084e+00 4.873365e+00 5.082858e-01
1.900000e+02 5.827564e+00 4.859295e+00 5.167972e-01
2.000000e+02 5.807053e+00 4.844490e+00 5.257777e-01
2.100000e+02 5.785560e+00 4.828953e+00 5.352287e-01
2.200000e+02 5.763096e+00 4.812688e+00 5.451518e-01
2.300000e+02 5.739670e+00 4.795698e+00 5.555485e-01
2.400000e+02 5.715293e+00 4.777989e+00 5.664206e-01
2.500000e+02 5.689977e+00 4.759565e+00 5.777699e-01
2.600000e+02 5.663732e+00 4.740430e+00 5.895980e-01
2.700000e+02 5.636570e+00 4.720590e+00 6.019071e-01
2.800000e+02 5.608503e+00 4.700048e+00 6.146991e-01
2.900000e+02 5.579543e+00 4.678811e+00 6.279761e-01
3.000000e+02 5.549702e+00 4.656883e+00 6.417403e-01
3.100000e+02 5.518993e+00 4.634269e+00 6.559940e-01
3.200000e+02 5.487428e+00 4.610976e+00 6.707395e-01
3.300000e+02 5.455020e+00 4.587009e+00 6.859794e-01
3.400000e+02 5.421783e+00 4.562374e+00 7.017161e-01
3.500000e+02 5.387730e+00 4.537075e+00 7.179524e-01
3.600000e+02 5.352873e+00 4.511121e+00 7.346910e-01
3.700000e+02 5.317227e+00 4.484515e+00 7.519346e-01
3.800000e+02 5.280805e+00 4.457266e+00 7.696863e-01
3.900000e+02 5.243620e+00 4.429378e+00 7.879492e-01
4.000000e+02 5.205687e+00 4.400859e+00 8.067262e-01
4.100000e+02 5.167018e+00 4.371715e+00 8.260207e-01
4.200000e+02 5.127629e+00 4.341952e+00 8.458361e-01
4.300000e+02 5.087532e+00 4.311577e+00 8.661758e-01
4.400000e+02 5.046742e+00 4.280597e+00 8.870433e-01
4.500000e+02 5.005272e+00 4.249020e+00 9.084424e-01
4.600000e+02 4.963136e+00 4.216850e+00 9.303769e-01
4.700000e+02 4.920348e+00 4.184096e+00 9.528507e-01
4.800000e+02 4.876922e+00 4.150765e+00 9.758678e-01
4.900000e+02 4.832872e+00 4.116864e+00 9.994324e-01
5.000000e+02 4.788210e+00 4.082400e+00 1.023549e+00
5.100000e+02 4.742952e+00 4.047379e+00 1.048221e+00
5.200000e+02 4.697109e+00 4.011810e+00 1.073455e+00
5.300000e+02 4.650697e+00 3.975700e+00 1.099253e+00
5.400000e+02 4.603727e+00 3.939056e+00 1.125622e+00
5.500000e+02 4.556214e+00 3.901885e+00 1.152566e+00
5.600000e+02 4.508170e+00 3.864195e+00 1.180091e+00
5.700000e+02 4.459608e+00 3.825992e+00 1.208200e+00
5.800000e+02 4.410542e+00 3.787286e+00 1.236901e+00
5.900000e+02 4.360984e+00 3.748083e+00 1.266199e+00
6.000000e+02 4.310946e+00 3.708390e+00 1.296098e+00
6.100000e+02 4.260441e+00 3.668215e+00 1.326606e+00
6.200000e+02 4.209482e+00 3.627565e+00 1.357727e+00
6.300000e+02 4.158081e+00 3.586449e+00 1.389469e+00
6.400000e+02 4.106249e+00 3.544873e+00 1.421838e+00
6.500000e+02 4.053999e+00 3.502846e+00 1.454840e+00
6.600000e+02 4.001342e+00 3.460373e+00 1.488482e+00
6.700000e+02 3.948289e+00 3.417464e+00 1.522771e+00
6.800000e+02 3.894853e+00 3.374125e+00 1.557715e+00
6.900000e+02 3.841044e+00 3.330364e+00 1.593319e+00
7.000000e+02 3.786874e+00 3.286189e+00 1.629593e+00
7.100000e+02 3.732352e+00 3.241606e+00 1.666544e+00
7.200000e+02 3.677491e+00 3.196623e+00 1.704179e+00
7.300000e+02 3.622300e+00 3.151248e+00 1.742507e+00
7.400000e+02 3.566790e+00 3.105487e+00 1.781537e+00
7.500000e+02 3.510971e+00 3.059349e+00 1.821277e+00
7.600000e+02 3.454852e+00 3.012840e+00 1.861736e+00
7.700000e+02 3.398445e+00 2.965968e+00 1.902924e+00
7.800000e+02 3.341758e+00 2.91870e+00 1.944849e+00
7.900000e+02 3.284800e+00 2.871162e+00 1.987522e+00
8.000000e+02 3.227582e+00 2.823243e+00 2.030952e+00
8.100000e+02 3.170111e+00 2.774989e+00 2.075150e+00
8.200000e+02 3.112398e+00 2.726407e+00 2.120126e+00
8.300000e+02 3.054451e+00 2.677504e+00 2.165892e+00
8.400000e+02 2.996278e+00 2.628287e+00 2.212458e+00
8.500000e+02 2.937888e+00 2.578763e+00 2.259837e+00
8.600000e+02 2.879289e+00 2.528938e+00 2.308040e+00
8.700000e+02 2.820489e+00 2.478820e+00 2.357079e+00
8.800000e+02 2.761497e+00 2.428415e+00 2.406967e+00
8.900000e+02 2.702319e+00 2.377730e+00 2.457718e+00
9.000000e+02 2.642963e+00 2.326771e+00 2.509343e+00
9.100000e+02 2.583438e+00 2.275545e+00 2.561859e+00
9.200000e+02 2.523749e+00 2.224059e+00 2.615277e+00
9.300000e+02 2.463905e+00 2.172318e+00 2.669615e+00
9.400000e+02 2.403912e+00 2.120329e+00 2.724885e+00
9.500000e+02 2.343777e+00 2.068098e+00 2.781105e+00
9.600000e+02 2.283507e+00 2.015632e+00 2.838290e+00
9.700000e+02 2.223108e+00 1.962936e+00 2.896458e+00
9.800000e+02 2.162586e+00 1.910017e+00 2.955624e+00
9.900000e+02 2.101948e+00 1.856880e+00 3.015808e+00
1.000000e+03 2.041200e+00 1.803533e+00 3.077026e+00
1.010000e+03 1.980347e+00 1.749979e+00 3.139299e+00
1.020000e+03 1.919397e+00 1.696226e+00 3.202646e+00
1.030000e+03 1.858353e+00 1.642279e+00 3.267087e+00
1.040000e+03 1.797222e+00 1.588143e+00 3.332643e+00
1.050000e+03 1.736010e+00 1.533824e+00 3.399335e+00
1.060000e+03 1.674720e+00 1.479328e+00 3.467186e+00
1.070000e+03 1.613360e+00 1.424660e+00 3.536219e+00
1.080000e+03 1.551933e+00 1.369826e+00 3.606459e+00
1.090000e+03 1.490445e+00 1.314830e+00 3.677929e+00
1.100000e+03 1.428900e+00 1.259678e+00 3.750656e+00
1.110000e+03 1.367303e+00 1.204375e+00 3.824666e+00
1.120000e+03 1.305659e+00 1.148926e+00 3.899987e+00
1.130000e+03 1.243972e+00 1.093337e+00 3.976647e+00
1.140000e+03 1.182246e+00 1.037612e+00 4.054676e+00
1.150000e+03 1.120486e+00 9.817551e-01 4.134105e+00
1.160000e+03 1.058696e+00 9.257724e-01 4.214966e+00
1.170000e+03 9.968794e-01 8.696682e-01 4.297291e+00
1.180000e+03 9.350409e-01 8.134471e-01 4.381117e+00
1.190000e+03 8.731840e-01 7.571137e-01 4.466477e+00
1.200000e+03 8.113126e-01 7.006725e-01 4.553410e+00
1.210000e+03 7.494302e-01 6.441280e-01 4.641955e+00
1.220000e+03 6.875403e-01 5.874845e-01 4.732151e+00
1.230000e+03 6.256466e-01 5.307463e-01 4.824040e+00
1.240000e+03 5.637524e-01 4.739177e-01 4.917667e+00
1.250000e+03 5.018608e-01 4.170028e-01 5.013078e+00
1.260000e+03 4.399753e-01 3.600057e-01 5.110319e+00
1.270000e+03 3.780989e-01 3.029305e-01 5.209440e+00
1.280000e+03 3.162346e-01 2.457811e-01 5.310493e+00
1.290000e+03 2.543855e-01 1.885615e-01 5.413533e+00
1.300000e+03 1.925544e-01 1.312754e-01 5.518616e+00
1.310000e+03 1.307441e-01 7.392662e-02 5.625800e+00
1.320000e+03 6.895741e-02 1.651889e-02 5.735149e+00
1.330000e+03 7.197005e-03 -4.094417e-02 5.846727e+00
1.340000e+03 -5.453453e-02 -9.845899e-02 5.960601e+00
1.350000e+03 -1.162347e-01 -1.560220e-01 6.076844e+00
1.360000e+03 -1.779009e-01 -2.136299e-01 6.195530e+00
1.370000e+03 -2.395308e-01 -2.712791e-01 6.316738e+00
1.380000e+03 -3.011222e-01 -3.289664e-01 6.440549e+00
1.390000e+03 -3.626726e-01 -3.866884e-01 6.567052e+00
1.400000e+03 -4.241799e-01 -4.444421e-01 6.696338e+00
1.410000e+03 -4.856419e-01 -5.022242e-01 6.828502e+00
1.420000e+03 -5.470565e-01 -5.600316e-01 6.963647e+00
1.430000e+03 -6.084217e-01 -6.178613e-01 7.101880e+00
1.440000e+03 -6.697355e-01 -6.757103e-01 7.243314e+00
1.450000e+03 -7.309960e-01 -7.335758e-01 7.388069e+00
1.460000e+03 -7.922012e-01 -7.914547e-01 7.536271e+00
1.470000e+03 -8.533493e-01 -8.493444e-01 7.688055e+00
1.480000e+03 -9.144387e-01 -9.072421e-01 7.843563e+00
1.490000e+03 -9.754674e-01 -9.651449e-01 8.002947e+00
1.500000e+03 -1.036434e+00 -1.023050e+00 8.166367e+00
1.510000e+03 -1.097337e+00 -1.080956e+00 8.333995e+00
1.520000e+03 -1.158174e+00 -1.138859e+00 8.506013e+00
1.530000e+03 -1.218944e+00 -1.196757e+00 8.682615e+00
1.540000e+03 -1.279646e+00 -1.254647e+00 8.864010e+00
1.550000e+03 -1.340277e+00 -1.312528e+00 9.050419e+00
1.560000e+03 -1.400838e+00 -1.370396e+00 9.242081e+00
1.570000e+03 -1.461325e+00 -1.428250e+00 9.439252e+00
1.580000e+03 -1.521739e+00 -1.486087e+00 9.642207e+00
1.590000e+03 -1.582077e+00 -1.543905e+00 9.851240e+00
1.600000e+03 -1.642339e+00 -1.601702e+00 1.006667e+01
1.610000e+03 -1.702522e+00 -1.659475e+00 1.028884e+01
1.620000e+03 -1.762627e+00 -1.717223e+00 1.051813e+01
1.630000e+03 -1.822651e+00 -1.774944e+00 1.075494e+01
1.640000e+03 -1.882595e+00 -1.832636e+00 1.099970e+01
1.650000e+03 -1.942455e+00 -1.890296e+00 1.125289e+01
1.660000e+03 -2.002233e+00 -1.947923e+00 1.151504e+01
1.670000e+03 -2.061926e+00 -2.005515e+00 1.178671e+01
1.680000e+03 -2.121533e+00 -2.063070e+00 1.206853e+01
1.690000e+03 -2.181054e+00 -2.120586e+00 1.236117e+01
1.700000e+03 -2.240488e+00 -2.178063e+00 1.266539e+01
1.710000e+03 -2.299834e+00 -2.235497e+00 1.298202e+01
1.720000e+03 -2.359091e+00 -2.292887e+00 1.331197e+01
1.730000e+03 -2.418258e+00 -2.350232e+00 1.365626e+01
1.740000e+03 -2.477334e+00 -2.407530e+00 1.401602e+01
1.750000e+03 -2.536319e+00 -2.464779e+00 1.439248e+01
1.760000e+03 -2.595211e+00 -2.521978e+00 1.478706e+01
1.770000e+03 -2.654010e+00 -2.579126e+00 1.520130e+01
1.780000e+03 -2.712716e+00 -2.636221e+00 1.563695e+01
1.790000e+03 -2.771328e+00 -2.693262e+00 1.609593e+01
1.800000e+03 -2.829844e+00 -2.750247e+00 1.658040e+01
1.810000e+03 -2.888265e+00 -2.807175e+00 1.709275e+01
1.820000e+03 -2.946590e+00 -2.864045e+00 1.763559e+01
1.830000e+03 -3.004818e+00 -2.920854e+00 1.821174e+01
1.840000e+03 -3.062948e+00 -2.977603e+00 1.882413e+01
1.850000e+03 -3.120981e+00 -3.034290e+00 1.947568e+01
1.860000e+03 -3.178915e+00 -3.090914e+00 2.016889e+01
1.870000e+03 -3.236750e+00 -3.147473e+00 2.090529e+01
1.880000e+03 -3.294485e+00 -3.203967e+00 2.168417e+01
1.890000e+03 -3.352121e+00 -3.260393e+00 2.250054e+01
1.900000e+03 -3.409656e+00 -3.316752e+00 2.334155e+01
1.910000e+03 -3.467090e+00 -3.373043e+00 2.418089e+01
1.920000e+03 -3.524424e+00 -3.429263e+00 2.497147e+01
1.930000e+03 -3.581655e+00 -3.485413e+00 2.563986e+01
1.940000e+03 -3.638785e+00 -3.541491e+00 2.609176e+01
1.950000e+03 -3.695812e+00 -3.597496e+00 2.623979e+01
1.960000e+03 -3.752736e+00 -3.653428e+00 2.604722e+01
1.970000e+03 -3.809557e+00 -3.709285e+00 2.555079e+01
1.980000e+03 -3.866275e+00 -3.765067e+00 2.483786e+01
1.990000e+03 -3.922890e+00 -3.820772e+00 2.400274e+01
2.000000e+03 -3.979400e+00 -3.876401e+00 2.311886e+01
2.010000e+03 -4.035806e+00 -3.931951e+00 2.223331e+01
2.020000e+03 -4.092108e+00 -3.987423e+00 2.137238e+01
2.030000e+03 -4.148305e+00 -4.042816e+00 2.054895e+01
2.040000e+03 -4.204397e+00 -4.098129e+00 1.976800e+01
2.050000e+03 -4.260383e+00 -4.153360e+00 1.903022e+01
2.060000e+03 -4.316265e+00 -4.208511e+00 1.833411e+01
2.070000e+03 -4.372041e+00 -4.263579e+00 1.767714e+01
2.080000e+03 -4.427711e+00 -4.318565e+00 1.705641e+01
2.090000e+03 -4.483275e+00 -4.373467e+00 1.646898e+01
2.100000e+03 -4.538733e+00 -4.428285e+00 1.591204e+01
2.110000e+03 -4.594085e+00 -4.483018e+00 1.538296e+01
2.120000e+03 -4.649330e+00 -4.537667e+00 1.487936e+01
2.130000e+03 -4.704469e+00 -4.592229e+00 1.439909e+01
2.140000e+03 -4.759501e+00 -4.646706e+00 1.394021e+01
2.150000e+03 -4.814427e+00 -4.701095e+00 1.350099e+01
2.160000e+03 -4.869246e+00 -4.755397e+00 1.307986e+01
2.170000e+03 -4.923958e+00 -4.809612e+00 1.267544e+01
2.180000e+03 -4.978563e+00 -4.863738e+00 1.228646e+01
2.190000e+03 -5.033060e+00 -4.917776e+00 1.191181e+01
2.200000e+03 -5.087451e+00 -4.971725e+00 1.155047e+01
2.210000e+03 -5.141735e+00 -5.025584e+00 1.120153e+01
2.220000e+03 -5.195912e+00 -5.079353e+00 1.086414e+01
2.230000e+03 -5.249981e+00 -5.133032e+00 1.053757e+01
2.240000e+03 -5.303943e+00 -5.186620e+00 1.022112e+01
2.250000e+03 -5.357798e+00 -5.240118e+00 9.914181e+00
2.260000e+03 -5.411546e+00 -5.293524e+00 9.616176e+00
