0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00
1.000000e+01 -1.499963e-02 -1.333314e-02 -2.628190e-04
2.000000e+01 -2.999700e-02 -2.666509e-02 -5.256794e-04
3.000000e+01 -4.498988e-02 -3.999467e-02 -7.886226e-04
4.000000e+01 -5.997602e-02 -5.332070e-02 -1.051690e-03
5.000000e+01 -7.495319e-02 -6.664199e-02 -1.314924e-03
6.000000e+01 -8.991916e-02 -7.995737e-02 -1.578365e-03
7.000000e+01 -1.048717e-01 -9.326567e-02 -1.842055e-03
8.000000e+01 -1.198087e-01 -1.065657e-01 -2.106036e-03
9.000000e+01 -1.347278e-01 -1.198563e-01 -2.370350e-03
1.000000e+02 -1.496270e-01 -1.331363e-01 -2.635040e-03
1.100000e+02 -1.645042e-01 -1.464046e-01 -2.900147e-03
1.200000e+02 -1.793571e-01 -1.596600e-01 -3.165715e-03
1.300000e+02 -1.941837e-01 -1.729013e-01 -3.431786e-03
1.400000e+02 -2.089819e-01 -1.861275e-01 -3.698403e-03
1.500000e+02 -2.237498e-01 -1.993373e-01 -3.965610e-03
1.600000e+02 -2.384852e-01 -2.125297e-01 -4.233451e-03
1.700000e+02 -2.531863e-01 -2.257036e-01 -4.501969e-03
1.800000e+02 -2.678511e-01 -2.388579e-01 -4.771209e-03
1.900000e+02 -2.824777e-01 -2.519914e-01 -5.041216e-03
2.000000e+02 -2.970642e-01 -2.651031e-01 -5.312035e-03
2.100000e+02 -3.116089e-01 -2.781919e-01 -5.583712e-03
2.200000e+02 -3.261098e-01 -2.912568e-01 -5.856293e-03
2.300000e+02 -3.405654e-01 -3.042967e-01 -6.129824e-03
2.400000e+02 -3.549739e-01 -3.173105e-01 -6.404353e-03
2.500000e+02 -3.693337e-01 -3.302974e-01 -6.679927e-03
2.600000e+02 -3.836431e-01 -3.432561e-01 -6.956596e-03
2.700000e+02 -3.979006e-01 -3.561859e-01 -7.234407e-03
2.800000e+02 -4.121046e-01 -3.690856e-01 -7.513410e-03
2.900000e+02 -4.262538e-01 -3.819543e-01 -7.793656e-03
3.000000e+02 -4.403467e-01 -3.947911e-01 -8.075195e-03
3.100000e+02 -4.543820e-01 -4.075950e-01 -8.358079e-03
3.200000e+02 -4.683582e-01 -4.203652e-01 -8.642360e-03
3.300000e+02 -4.822742e-01 -4.331006e-01 -8.928093e-03
3.400000e+02 -4.961287e-01 -4.458005e-01 -9.215330e-03
3.500000e+02 -5.099205e-01 -4.584639e-01 -9.504127e-03
3.600000e+02 -5.236485e-01 -4.710900e-01 -9.794539e-03
3.700000e+02 -5.373117e-01 -4.836779e-01 -1.008662e-02
3.800000e+02 -5.509090e-01 -4.962269e-01 -1.038044e-02
3.900000e+02 -5.644394e-01 -5.087361e-01 -1.067604e-02
4.000000e+02 -5.779019e-01 -5.212048e-01 -1.097350e-02
4.100000e+02 -5.912958e-01 -5.336321e-01 -1.127286e-02
4.200000e+02 -6.046202e-01 -5.460174e-01 -1.157420e-02
4.300000e+02 -6.178742e-01 -5.583599e-01 -1.187757e-02
4.400000e+02 -6.310572e-01 -5.706588e-01 -1.218304e-02
4.500000e+02 -6.441684e-01 -5.829136e-01 -1.249068e-02
4.600000e+02 -6.572071e-01 -5.951234e-01 -1.280055e-02
4.700000e+02 -6.701728e-01 -6.072878e-01 -1.311272e-02
4.800000e+02 -6.830650e-01 -6.194059e-01 -1.342727e-02
4.900000e+02 -6.958829e-01 -6.314772e-01 -1.374426e-02
5.000000e+02 -7.086263e-01 -6.435011e-01 -1.406377e-02
5.100000e+02 -7.212945e-01 -6.554770e-01 -1.438587e-02
5.200000e+02 -7.338874e-01 -6.674044e-01 -1.471065e-02
5.300000e+02 -7.464043e-01 -6.792826e-01 -1.503817e-02
5.400000e+02 -7.588451e-01 -6.911112e-01 -1.536852e-02
5.500000e+02 -7.712094e-01 -7.028896e-01 -1.570178e-02
5.600000e+02 -7.834970e-01 -7.146174e-01 -1.603804e-02
5.700000e+02 -7.957077e-01 -7.262940e-01 -1.637738e-02
5.800000e+02 -8.078412e-01 -7.379191e-01 -1.671989e-02
5.900000e+02 -8.198975e-01 -7.494921e-01 -1.706566e-02
6.000000e+02 -8.318763e-01 -7.610128e-01 -1.741479e-02
6.100000e+02 -8.437776e-01 -7.724805e-01 -1.776736e-02
6.200000e+02 -8.556014e-01 -7.838951e-01 -1.812349e-02
6.300000e+02 -8.673476e-01 -7.952560e-01 -1.848327e-02
6.400000e+02 -8.790161e-01 -8.065630e-01 -1.884680e-02
6.500000e+02 -8.906071e-01 -8.178157e-01 -1.921419e-02
6.600000e+02 -9.021206e-01 -8.290137e-01 -1.958555e-02
6.700000e+02 -9.135566e-01 -8.401569e-01 -1.996100e-02
6.800000e+02 -9.249152e-01 -8.512449e-01 -2.034064e-02
6.900000e+02 -9.361965e-01 -8.622775e-01 -2.072460e-02
