0.0000 -1.0000
10.0000 -0.8097
20.0000 -0.6375
30.0000 -0.4816
40.0000 -0.3406
50.0000 -0.2131
60.0000 -0.0976
70.0000 0.0068
80.0000 0.1013
90.0000 0.1869
100.0000 0.2642
110.0000 0.3343
120.0000 0.3976
130.0000 0.4549
140.0000 0.5068
150.0000 0.5537
160.0000 0.5962
170.0000 0.6346
180.0000 0.6694
190.0000 0.7009
200.0000 0.7293

